7154923;2;7,3,17,19,8,1,11,16,14,12,15,20,18,4
5268173;1;4,20,17,8,3,2,10,19,9,5,18,13,6,1
7069660;3;18,17,16,4,13,11,3,5,19,14,7
7644184;1;17,19,16,6,9,2,14,5,20,11,7,15,3,1
5131112;1;4,10,1,15,13,14,5,18,19,8,16,11,7,6
1775264;1;6,16,19,12,5,2,11,13,17,15,1,14,9,20
4285656;1;13,4,20,18,12,11,6,16,5,15,3,19,14,7
9042070;1;2,6,17,9,3,7,14,13,10,1,18,5,4,12
0080571;1;5,7,4,10,2,15,3,16,6,14,19,20,18,12
3742876;3;20,13,11,9,19,7,10,8,4,3,2
8462865;3;4,16,17,6,7,13,3,12,2,9,14
1251103;1;15,3,9,17,19,13,12,11,18,16,10,8,5,2
0772454;2;4,10,3,7,14,8,15,19,20,17,6,11,16,1
4893259;1;13,12,11,1,6,10,3,18,4,19,5,2,17,9
6900500;2;3,19,18,9,4,6,17,12,8,10,2,20,16,13
8689430;1;5,14,9,11,2,4,18,19,7,15,13,6,12,1
3662386;1;12,11,2,8,18,1,14,9,6,15,16,19,17,5
2390621;1;19,1,16,18,9,15,14,20,3,11,4,8,12,2
7231444;1;8,14,9,13,1,11,4,7,12,20,16,2,17,6
6207752;1;5,15,4,12,7,11,18,9,17,19,10,14,13,6
8806520;3;9,16,14,1,7,6,10,17,4,8,18
8846040;2;5,8,20,1,6,2,9,16,12,14,19,7,17,11
2260180;3;13,6,8,1,20,16,2,12,4,9,3
3677414;3;10,12,8,3,11,1,14,5,2,20,7
9172202;2;10,15,19,13,11,4,16,7,12,18,6,2,17,3
6077030;2;17,16,15,19,13,3,4,9,20,10,14,6,1,8
9821622;3;6,11,16,1,15,5,2,17,18,3,4
9314731;1;5,18,9,13,17,20,14,8,10,16,15,4,3,6
3813942;1;18,14,19,20,11,7,8,15,2,4,17,16,3,6
1963434;2;13,5,8,9,7,4,10,20,17,19,2,3,14,11
4969502;3;18,2,10,3,20,14,13,5,19,12,9
4140762;1;11,5,9,16,6,8,10,19,20,18,15,14,12,3
1562071;2;19,9,13,18,3,6,14,1,5,16,20,17,12,11
5518164;2;12,6,3,19,17,1,8,5,14,7,20,16,13,2
8150055;3;17,9,4,12,15,2,14,20,13,1,16
6063698;2;14,6,12,3,9,15,17,5,19,4,8,1,11,10
3616156;1;9,11,4,19,12,6,14,2,10,5,18,20,8,3
2909755;2;19,3,9,12,5,4,15,14,13,1,6,18,7,16
4290875;3;15,12,14,5,4,10,8,7,9,3,13
2255763;3;10,14,9,5,1,7,18,19,13,4,15
0533389;1;10,9,4,18,3,7,5,20,2,15,8,1,6,16
5503599;3;10,19,3,18,6,9,15,20,11,4,17
2179636;2;7,2,6,20,16,15,1,18,14,8,11,12,17,4
4165273;1;18,8,5,14,17,15,2,12,11,7,10,20,9,1
4697707;2;3,1,15,17,19,10,6,14,11,4,9,13,7,20
8559953;1;7,16,15,11,2,13,5,20,6,10,4,14,12,3
1576564;1;2,4,12,1,7,6,5,16,13,3,14,17,15,19
1783220;3;12,7,1,20,11,4,5,17,3,10,13
4040853;2;14,4,3,8,1,20,11,18,7,6,12,17,16,10
6069945;3;13,16,5,20,15,19,11,2,17,7,18
8769613;1;10,14,13,19,20,18,8,4,17,2,12,11,15,9
0774376;3;4,19,17,12,2,3,6,16,5,13,14
7819501;2;5,9,12,20,15,4,8,10,6,1,14,7,17,11
5450139;3;12,7,20,2,5,17,10,19,6,11,1
3109218;1;19,20,14,15,18,3,7,2,6,13,1,16,10,11
8258633;2;14,11,15,6,4,13,12,1,19,20,7,9,8,16
8330642;1;6,17,20,10,7,13,5,16,4,9,12,11,2,18
0116070;1;6,8,12,9,10,17,4,3,5,7,14,11,13,16
5271692;1;9,13,4,5,8,11,12,14,10,17,20,7,1,18
9921657;1;18,6,17,16,15,20,19,11,2,8,14,12,13,5
7450787;2;5,4,11,19,10,2,12,17,20,8,9,15,13,14
5744557;2;13,20,9,11,12,8,15,17,7,19,18,5,2,1
2807042;2;4,10,11,18,15,9,12,13,14,3,2,1,7,6
1724578;1;4,17,7,14,6,5,3,18,8,10,2,11,9,16
3866182;2;19,8,10,17,4,18,11,9,5,13,20,2,6,7
0862401;1;2,11,15,16,19,13,18,9,12,3,8,14,10,20
9471521;2;2,12,19,15,13,5,14,3,20,18,6,7,11,17
8392326;3;4,1,15,6,20,3,5,8,9,13,19
9706255;2;20,10,2,8,9,19,6,5,16,11,17,18,7,12
3973217;3;14,2,12,4,19,7,9,15,16,17,8
6848102;2;20,18,10,19,17,14,3,7,11,9,16,4,5,12
2578052;2;3,15,11,2,14,13,4,5,19,9,1,8,12,20
9401597;1;2,11,15,14,4,17,9,20,13,18,7,10,19,1
0330632;1;7,1,11,4,12,9,5,3,10,13,18,17,16,15
2467433;3;20,2,3,19,5,10,4,8,7,11,18
9339368;1;5,8,2,4,14,19,6,12,7,10,18,20,11,17
0840204;3;7,2,18,16,10,17,20,14,3,9,12
7948377;2;12,20,18,9,11,6,2,7,14,5,1,4,3,16
3065752;1;13,1,20,2,16,11,3,19,17,8,7,12,6,18
2310003;1;18,2,15,19,11,12,6,5,8,13,17,9,1,20
6751425;3;16,12,15,4,5,7,19,9,6,1,8
7483738;2;6,17,2,18,15,3,5,10,12,14,11,4,13,1
0280976;2;19,8,10,13,4,15,5,20,1,14,7,2,11,3
2545057;2;3,4,8,11,12,17,2,19,5,7,14,20,9,18
1223356;3;12,10,6,1,17,20,3,11,13,4,2
7096370;2;3,2,7,11,12,8,16,19,1,17,6,4,5,14
4642872;1;13,15,18,11,6,1,3,8,2,12,4,14,9,10
9879596;1;16,18,7,15,1,5,13,19,11,9,6,17,8,2
3264366;3;4,14,10,15,18,16,17,7,19,11,9
3534948;3;11,4,7,13,10,3,9,1,17,19,6
5138782;1;11,17,13,7,14,5,8,18,12,9,15,19,2,6
6259565;3;19,15,18,11,14,12,17,13,2,8,20
0050123;2;17,12,10,7,20,3,6,18,2,8,11,19,13,1
6608552;1;1,9,16,19,20,8,17,18,14,6,10,3,4,12
4485547;1;3,4,10,15,16,13,2,18,17,11,7,14,12,5
4596284;1;9,4,14,11,13,19,12,3,5,7,18,6,16,15
7747059;3;17,6,9,4,12,8,2,11,13,16,15
9847085;3;7,17,20,18,5,6,3,16,8,14,1
9707834;2;5,7,8,14,11,6,16,13,9,3,1,12,19,2
3829352;2;12,4,8,20,18,19,9,17,16,15,13,6,14,10
1647847;1;5,2,12,6,16,18,15,10,1,11,7,14,20,17
1419824;2;11,2,6,4,15,17,12,19,18,5,3,7,8,20
9395306;1;11,10,16,1,18,3,12,15,5,4,7,8,13,9
3375961;3;17,2,14,15,6,10,18,20,5,16,7
7945192;3;3,13,8,9,16,2,14,11,1,7,4
5728592;2;9,20,13,10,15,3,8,17,18,2,7,1,19,12
6030224;3;1,14,6,13,5,15,11,10,16,3,2
4125944;2;17,11,5,7,14,13,8,6,1,3,12,19,18,10
5819004;2;8,19,20,6,9,7,10,2,17,16,12,11,3,1
6015063;2;8,2,20,1,14,10,16,13,11,6,15,5,18,7
1222635;3;6,18,20,14,15,12,16,2,11,13,17
5178068;3;5,16,6,4,2,8,20,11,9,17,10
0266408;2;11,12,20,9,10,2,1,6,19,3,15,13,14,17
0883188;3;20,19,17,3,12,2,16,9,14,8,13
5305574;2;10,18,1,4,17,7,14,6,16,20,12,2,19,15
4323777;1;16,8,19,18,14,1,6,11,3,4,10,7,2,12
8471358;2;20,15,9,18,7,13,17,11,5,19,3,4,8,14
4278557;3;12,14,18,10,17,7,9,5,6,4,19
2450923;2;3,9,15,16,19,11,10,5,13,17,4,20,8,7
7337405;1;7,9,4,1,2,5,10,3,14,19,8,11,20,13
6908234;1;8,20,13,14,3,12,6,5,18,4,11,2,16,1
3653153;3;8,9,7,14,2,15,12,5,6,19,4
4383114;2;8,16,20,5,3,11,2,7,13,12,9,18,6,1
0635799;3;6,7,16,2,8,15,13,5,14,18,19
2209580;1;11,2,12,17,4,16,20,14,9,19,13,7,3,1
2193481;3;10,11,7,19,17,2,3,16,14,6,15
